year,state,property_damage
2023,Tennessee,5.00K
2023,Arkansas,20.00K
2023,Mississippi,250.00K
2023,Mississippi,750.00K
2023,Texas,100.00K
2023,Texas,1.00M
2023,Missouri,150.00K
2023,Hawaii,20.00K
2023,Mississippi,1.00K
2023,Mississippi,15.00K
2023,Mississippi,500.00K
2023,Mississippi,30.00K
2023,Mississippi,20.00K
2023,Mississippi,5.00K
2023,Louisiana,500.00K
2023,Mississippi,600.00K
2023,Texas,25.00K
2023,Mississippi,1.00K
2023,Missouri,5.00K
2023,Mississippi,2.00K
2023,Tennessee,10.00K
2023,Texas,100.00K
2023,California,1000.00K
2023,Texas,300.00K
2023,Mississippi,1.00K
2023,Puerto Rico,1.00K
2023,Puerto Rico,1.00K
2023,Mississippi,100.00K
2023,Arkansas,15.00K
2023,Arkansas,5.00K
2023,Missouri,5.00K
2023,Louisiana,100.00K
2023,Mississippi,1.00K
2023,Louisiana,500.00K
2023,Mississippi,75.00K
2023,Mississippi,250.00K
2023,Mississippi,400.00K
2023,Mississippi,200.00K
2023,Mississippi,100.00K
2023,Texas,25.00K
2023,Alaska,10.00K
2023,California,3.00M
2023,Tennessee,550.00K
2023,Montana,50.00K
2023,Texas,7.00K
2023,Texas,25.00K
2023,Rhode Island,3.00K
2023,Massachusetts,0.50K
2023,Mississippi,10.00K
2023,Mississippi,30.00K
2023,Mississippi,10.00K
2023,Mississippi,10.00K
2023,Puerto Rico,1.00K
2023,Puerto Rico,1.00K
2023,North Carolina,10.00K
2023,Alabama,2.00K
2023,Mississippi,1.00K
2023,Mississippi,5.00K
2023,Mississippi,1.00K
2023,Mississippi,50.00K
2023,Mississippi,500.00K
2023,Mississippi,500.00K
2023,Mississippi,100.00K
2023,Mississippi,1.00K
2023,Mississippi,1.00K
2023,Nevada,1.00K
2023,Arizona,1.00K
2023,Arizona,1.00K
2023,Arizona,1.00K
2023,Arizona,10.00K
2023,Arizona,5.00K
2023,Arizona,10.00K
2023,Tennessee,750.00K
2023,Texas,8.00K
2023,Texas,10.00K
2023,New Mexico,2.00K
2023,New Mexico,1.00K
2023,Texas,2.00K
2023,Texas,2.00K
2023,Virginia,5.00K
2023,Montana,150.00K
2023,Texas,75.00K
2023,Texas,100.00K
2023,Texas,100.00K
2023,Massachusetts,3.00K
2023,Massachusetts,30.00K
2023,Rhode Island,0.30K
2023,Rhode Island,1.00K
2023,Mississippi,200.00K
2023,Mississippi,30.00K
2023,Oklahoma,5.00K
2023,Oklahoma,30.00K
2023,Oklahoma,5.00K
2023,Oklahoma,2.00K
2023,Oklahoma,25.00K
2023,Missouri,10.00K
2023,Mississippi,50.00K
2023,Mississippi,500.00K
2023,Mississippi,200.00K
2023,Mississippi,2.00K
2023,Mississippi,1.00K
2023,Mississippi,25.00K
2023,Arizona,1.00K
2023,Arizona,2.00K
2023,Arizona,10.00K
2023,Arizona,25.00K
2023,Arizona,50.00K
2023,Arizona,1.00K
2023,California,1.00K
2023,Texas,3.00K
2023,Texas,100.00K
2023,Texas,20.00K
2023,Texas,100.00K
2023,Texas,75.00K
2023,Texas,10.00K
2023,Texas,20.00K
2023,Texas,60.00K
2023,Texas,40.00K
2023,Alabama,0.50K
2023,Tennessee,5.00K
2023,Mississippi,2.00K
2023,Mississippi,500.00K
2023,Louisiana,4.00M
2023,North Carolina,1.00K
2023,Virginia,1.00K
2023,Virginia,1.00K
2023,Louisiana,100.00K
2023,Louisiana,100.00K
2023,Pennsylvania,5.00K
2023,Mississippi,50.00K
2023,Texas,5.00K
2023,California,1.00K
2023,California,1.00K
2023,California,1.00K
2023,California,50.00K
2023,California,1.00K
2023,California,2.00K
2023,California,1.00K
2023,California,2.00K
2023,Mississippi,5.00K
2023,Texas,25.00K
2023,Texas,30.00K
2023,Texas,20.00K
2023,Texas,50.00K
2023,Nebraska,1.00K
2023,Pennsylvania,5.00K
2023,Puerto Rico,1.00K
2023,Ohio,20.00K
2023,Puerto Rico,1.00K
2023,Puerto Rico,40.00K
2023,Mississippi,25.00K
2023,Ohio,50.00K
2023,Ohio,50.00K
2023,California,20.00K
2023,California,10.00K
2023,Nevada,300.00K
2023,Nevada,4.00M
2023,Nevada,50.00K
2023,Nevada,1.00K
2023,Nevada,1.00K
2023,Nevada,2.00K
2023,Nevada,15.00K
2023,Nevada,2.00K
2023,Nevada,1.00K
2023,Nevada,25.00K
2023,Virginia,1.00K
2023,Texas,60.00K
2023,Texas,500.00K
2023,Mississippi,5.44M
2023,Mississippi,20.00K
2023,Mississippi,150.00K
2023,Ohio,13.00K
2023,Puerto Rico,1.00K
2023,Missouri,10.00K
2023,Mississippi,50.00K
2023,Ohio,35.00K
2023,Ohio,23.00K
2023,Nevada,800.00K
2023,Nevada,400.00K
2023,Texas,3.00K
2023,Oklahoma,10.00K
2023,California,500.00K
2023,Nevada,1.00K
2023,Nevada,50.00K
2023,California,100.00K
2023,California,1.00K
2023,Nevada,25.00K
2023,Nevada,25.00K
2023,Texas,30.00K
2023,Texas,150.00K
2023,Texas,20.00K
2023,Texas,50.00K
2023,Texas,100.00K
2023,Mississippi,4.50M
2023,Mississippi,30.00K
2023,Ohio,10.00K
2023,Mississippi,25.00K
2023,California,100.00K
2023,California,42.00M
2023,Missouri,100.00K
2023,Mississippi,100.00K
2023,Mississippi,1.00K
2023,Louisiana,10.00K
2023,Arkansas,50.00K
2023,Virginia,1.00K
2023,Texas,5.00K
2023,Texas,2.00K
2023,Texas,10.00K
2023,Massachusetts,3.00K
2023,California,1.00K
2023,Missouri,2.00K
2023,Oregon,1.50K
2023,Mississippi,100.00K
2023,Mississippi,25.00K
2023,Louisiana,50.00M
2023,Mississippi,10.00K
2023,Michigan,5.00K
2023,Mississippi,15.00K
2023,Indiana,5.00K
2023,Texas,5.00K
2023,Texas,5.00K
2023,Texas,12.00K
2023,Nebraska,1.00K
2023,California,25.00K
2023,Texas,100.00K
2023,Mississippi,250.00K
2023,West Virginia,3.00K
2023,West Virginia,3.00K
2023,Mississippi,75.00K
2023,California,30.00K
2023,South Carolina,50.00K
2023,Nevada,800.00K
2023,Virginia,5.00K
2023,Louisiana,10.00K
2023,New York,2.00K
2023,New York,1.00K
2023,Texas,15.00K
2023,Texas,7.00K
2023,Puerto Rico,1.00K
2023,Puerto Rico,30.00K
2023,Puerto Rico,1.00K
2023,Connecticut,1.00K
2023,Rhode Island,0.50K
2023,Rhode Island,0.50K
2023,Vermont,250.00K
2023,Puerto Rico,1.00K
2023,Missouri,10.00K
2023,Missouri,1.00K
2023,Mississippi,50.00K
2023,Mississippi,75.00K
2023,Pennsylvania,1.00K
2023,New Mexico,1.00K
2023,Mississippi,25.00K
2023,Texas,10.00K
2023,Texas,15.00K
2023,Texas,15.00K
2023,Texas,20.00K
2023,Texas,70.00K
2023,Texas,100.00K
2023,Texas,65.00K
2023,North Carolina,1.00K
2023,Virginia,1.00K
2023,Virginia,1.00K
2023,Nebraska,10.00K
2023,Mississippi,1.00K
2023,Nevada,500.00K
2023,Nevada,200.00K
2023,Ohio,3.00M
2023,Mississippi,30.00K
2023,Mississippi,4.00K
2023,Mississippi,2.00K
2023,Indiana,10.00K
2023,Indiana,1.00K
2023,Indiana,1.00K
2023,Indiana,5.00K
2023,North Carolina,10.00K
2023,Ohio,3.00K
2023,Ohio,5.00K
2023,North Dakota,40.00K
2023,North Dakota,140.00K
2023,North Dakota,90.00K
2023,New Mexico,30.00K
2023,North Carolina,30.00K
2023,North Carolina,30.00K
2023,Georgia,0.10K
2023,Georgia,2.00K
2023,South Carolina,0.10K
2023,South Carolina,0.10K
2023,South Carolina,0.10K
2023,South Carolina,0.10K
2023,South Carolina,0.10K
2023,South Carolina,0.10K
2023,Louisiana,5.00K
2023,Louisiana,5.00K
2023,North Carolina,2.00K
2023,Nevada,10.00K
2023,Texas,150.00K
2023,Texas,5.00K
2023,Missouri,2.00K
2023,Maryland,1.00K
2023,Maryland,25.00K
2023,Maryland,1000.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Pennsylvania,3.00K
2023,Pennsylvania,4.00K
2023,Pennsylvania,9.00K
2023,Arizona,30.00K
2023,Florida,35.00K
2023,Washington,100.00K
2023,Indiana,50.00K
2023,Minnesota,18.50K
2023,Minnesota,149.00K
2023,North Carolina,20.00K
2023,Missouri,4.00M
2023,New York,0.50K
2023,New York,0.50K
2023,New York,1.00K
2023,New York,1.00K
2023,New York,5.00K
2023,Kentucky,10.00K
2023,Vermont,5.00K
2023,Vermont,1.00K
2023,New Mexico,10.00K
2023,New Mexico,10.00K
2023,Vermont,100.00K
2023,Maryland,7.00K
2023,Maryland,5.00K
2023,Maryland,6.00K
2023,Maryland,12.00K
2023,Texas,40.00K
2023,Texas,10.00K
2023,Tennessee,250.00K
2023,District Of Columbia,1.00K
2023,Virginia,3.00K
2023,Virginia,2.00K
2023,Virginia,4.00K
2023,Virginia,5.00K
2023,Virginia,2.00K
2023,Virginia,1.00K
2023,Virginia,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Indiana,1.00K
2023,Indiana,1.00K
2023,Indiana,1.00K
2023,Pennsylvania,4.00K
2023,Pennsylvania,6.00K
2023,Pennsylvania,4.00K
2023,Arizona,3.00K
2023,Colorado,0.10K
2023,Indiana,5.00K
2023,Missouri,2.00M
2023,New York,5.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,10.00K
2023,New York,10.00K
2023,New York,10.00K
2023,New York,10.00K
2023,New York,10.00K
2023,Idaho,15.00K
2023,Alabama,0.30K
2023,Kentucky,15.00K
2023,Kentucky,2.00K
2023,Kentucky,3.00K
2023,Arizona,1.00K
2023,Colorado,4.00K
2023,Utah,500.00K
2023,New Mexico,10.00K
2023,Maryland,1000.00K
2023,Maryland,10.00K
2023,Maryland,4.00K
2023,Florida,1.50K
2023,Texas,10.00K
2023,Tennessee,3.00M
2023,Virginia,1.00K
2023,Virginia,2.00K
2023,Maryland,2.00K
2023,Indiana,1.00K
2023,Indiana,1.00K
2023,Indiana,1.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Vermont,100.00K
2023,Vermont,500.00K
2023,Pennsylvania,1.00K
2023,Pennsylvania,1.00K
2023,American Samoa,100.00K
2023,American Samoa,10.00K
2023,Texas,100.00K
2023,North Carolina,5.00K
2023,North Carolina,30.00K
2023,North Carolina,40.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,1.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,10.00K
2023,New York,10.00K
2023,New York,10.00K
2023,New York,10.00K
2023,Kansas,100.00K
2023,Mississippi,5.00K
2023,Mississippi,1.00K
2023,Mississippi,1.00K
2023,Mississippi,1.00K
2023,Kentucky,4.00K
2023,Kentucky,1.00K
2023,Kentucky,4.00K
2023,Arizona,15.00K
2023,Arkansas,25.00K
2023,Arkansas,3.00K
2023,Oklahoma,100.00K
2023,Florida,0.20K
2023,North Carolina,1.00K
2023,Virginia,1.00K
2023,Maryland,2.00K
2023,Maryland,6.00K
2023,Tennessee,20.00K
2023,Texas,50.00K
2023,Kansas,5.00K
2023,Florida,50.00K
2023,Kentucky,8.00K
2023,Kentucky,10.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Vermont,200.00K
2023,Vermont,100.00K
2023,Vermont,500.00K
2023,Vermont,1.00M
2023,New York,150.00K
2023,New York,250.00K
2023,Vermont,2.00M
2023,North Carolina,10.00K
2023,Mississippi,1.00K
2023,New Mexico,5.00K
2023,New York,0.50K
2023,New York,1.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,1.00K
2023,Kansas,100.00K
2023,Michigan,20.00M
2023,Michigan,8.00M
2023,Mississippi,10.00K
2023,Virginia,1.00K
2023,Nebraska,1.50M
2023,Michigan,7.00M
2023,Kentucky,10.00K
2023,Kentucky,5.00K
2023,Kentucky,3.00K
2023,Kentucky,5.00K
2023,Kentucky,5.00K
2023,Kentucky,20.00K
2023,Virginia,1.00K
2023,Virginia,1.00K
2023,Virginia,1.00K
2023,Illinois,5.00K
2023,North Carolina,1.00K
2023,North Carolina,1.00K
2023,North Carolina,1.00K
2023,Virginia,3.00K
2023,Virginia,2.00K
2023,Maryland,10.00K
2023,Maryland,25.00K
2023,Maryland,100.00K
2023,Texas,2.00K
2023,Tennessee,50.00K
2023,Florida,1.00K
2023,Florida,1.00K
2023,Florida,1.00K
2023,Florida,0.50K
2023,Florida,2.00K
2023,Florida,0.10K
2023,Illinois,15.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Iowa,100.00K
2023,Iowa,5.00K
2023,New York,100.00K
2023,Missouri,50.00K
2023,Kentucky,0.20K
2023,West Virginia,0.20K
2023,Vermont,25.00M
2023,Arkansas,5.00K
2023,New Mexico,0.50K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,2.00K
2023,Michigan,30.00K
2023,Michigan,18.00M
2023,Michigan,3.10M
2023,Kentucky,46.00K
2023,Kentucky,4.00K
2023,Kentucky,32.00K
2023,Kentucky,8.00K
2023,Kentucky,4.00K
2023,Pennsylvania,17.00K
2023,Pennsylvania,10.00K
2023,Pennsylvania,6.00K
2023,Maryland,3.00K
2023,Maryland,4.00K
2023,Texas,2.00K
2023,Texas,2.00K
2023,Tennessee,5.00K
2023,Massachusetts,20.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Colorado,50.00K
2023,Georgia,2.00K
2023,South Carolina,0.10K
2023,South Carolina,0.10K
2023,South Carolina,0.10K
2023,South Carolina,0.10K
2023,Missouri,75.00K
2023,Missouri,250.00K
2023,West Virginia,0.50K
2023,West Virginia,0.20K
2023,West Virginia,0.20K
2023,West Virginia,0.50K
2023,Vermont,10.00M
2023,Kansas,75.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,5.00K
2023,New York,2.00K
2023,New York,2.00K
2023,Michigan,1.00M
2023,Idaho,36.00K
2023,Georgia,1.00K
2023,Georgia,1.00K
2023,Georgia,3.00K
2023,Georgia,2.00K
2023,Texas,20.00K
2023,Texas,5.00K
2023,Texas,10.00K
2023,Texas,50.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Vermont,100.00M
2023,Vermont,100.00K
2023,Pennsylvania,15.00K
2023,Pennsylvania,5.00K
2023,Pennsylvania,10.00K
2023,Pennsylvania,3.00K
2023,Florida,10.00K
2023,Ohio,250.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Kentucky,1.00K
2023,Kentucky,3.00K
2023,Illinois,15.00K
2023,Colorado,2.50K
2023,Colorado,4.00K
2023,Colorado,25.00K
2023,Colorado,1.00K
2023,South Carolina,0.10K
2023,Ohio,10.00K
2023,Ohio,2.00K
2023,Ohio,5.00K
2023,Pennsylvania,1.00K
2023,Missouri,25.00K
2023,Missouri,10.00K
2023,Missouri,20.00K
2023,North Carolina,10.00K
2023,North Carolina,10.00K
2023,Kansas,350.00K
2023,Vermont,1.20M
2023,New York,2.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,2.00K
2023,Atlantic South,1.00K
2023,Texas,50.00K
2023,Arizona,500.00K
2023,Texas,3.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Virginia,4.00K
2023,Virginia,2.00K
2023,Virginia,1.00K
2023,North Carolina,1.00K
2023,Virginia,3.00K
2023,North Carolina,5.00K
2023,Pennsylvania,4.00K
2023,Pennsylvania,7.00K
2023,Pennsylvania,50.00K
2023,Mississippi,2.00K
2023,Maryland,1.00K
2023,Gulf Of Mexico,40.00K
2023,Gulf Of Mexico,20.00K
2023,Texas,250.00K
2023,Ohio,250.00K
2023,Ohio,2.00K
2023,Ohio,50.00K
2023,Ohio,1.00K
2023,Ohio,3.00K
2023,Illinois,30.00K
2023,Illinois,5.00K
2023,Indiana,10.00K
2023,Colorado,2.00K
2023,Colorado,1.00K
2023,Colorado,1.00K
2023,Colorado,5.00K
2023,Colorado,4.00K
2023,Ohio,0.20K
2023,South Carolina,0.10K
2023,Louisiana,30.00K
2023,Pennsylvania,1.00K
2023,Missouri,20.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,1.00K
2023,New York,2.00K
2023,New York,2.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Arizona,8.00K
2023,North Carolina,2.50K
2023,North Carolina,2.50K
2023,North Carolina,2.50K
2023,Nebraska,1.00M
2023,Nebraska,20.00K
2023,Maryland,2.00K
2023,Maryland,3.00K
2023,Texas,50.00K
2023,Texas,10.00K
2023,Pennsylvania,20.00K
2023,Georgia,0.10K
2023,Georgia,0.10K
2023,Florida,10.00K
2023,Missouri,2.00K
2023,Ohio,4.00K
2023,Ohio,1.00K
2023,Ohio,15.00K
2023,Ohio,5.00K
2023,Ohio,10.00K
2023,Ohio,1.00K
2023,Ohio,1.00K
2023,Indiana,25.00K
2023,Kentucky,125.00K
2023,Kentucky,50.00K
2023,Colorado,1.00K
2023,Utah,330.00K
2023,Colorado,2.00K
2023,Colorado,500.00K
2023,Missouri,40.00K
2023,Missouri,20.00K
2023,Missouri,10.00K
2023,Arkansas,10.00K
2023,Missouri,50.00K
2023,Michigan,10.00K
2023,Michigan,10.00K
2023,Michigan,10.00K
2023,Louisiana,10.00K
2023,Louisiana,5.00K
2023,New York,2.00K
2023,Illinois,200.00K
2023,Georgia,1.00K
2023,Georgia,1.00K
2023,Georgia,1.00K
2023,Georgia,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,5.00K
2023,Illinois,5.00K
2023,Illinois,20.00K
2023,North Carolina,5.00K
2023,Maryland,3.00K
2023,Maryland,1.00K
2023,Texas,20.00K
2023,Texas,10.00K
2023,New Mexico,1.00M
2023,Texas,3.00K
2023,Ohio,4.00K
2023,Ohio,0.50K
2023,Ohio,1.00K
2023,Kentucky,1.00K
2023,Ohio,200.00K
2023,Kentucky,25.00K
2023,Kentucky,150.00K
2023,Kentucky,100.00K
2023,Wisconsin,40.00K
2023,Arkansas,50.00K
2023,Texas,5.00K
2023,Missouri,10.00K
2023,Missouri,30.00K
2023,North Carolina,10.00K
2023,North Carolina,5.00K
2023,Missouri,500.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,0.50K
2023,Idaho,20.00K
2023,Arizona,1.00K
2023,Missouri,1.00K
2023,Georgia,1.00K
2023,Missouri,10.00K
2023,Illinois,30.00K
2023,North Carolina,1.50K
2023,North Carolina,2.50K
2023,Idaho,126.50K
2023,Idaho,15.00K
2023,Idaho,15.00K
2023,New York,60.00K
2023,Indiana,10.00K
2023,Indiana,15.00K
2023,Pennsylvania,10.00K
2023,Pennsylvania,6.00K
2023,Pennsylvania,20.00K
2023,Tennessee,5.00M
2023,Tennessee,100.00K
2023,Ohio,50.00K
2023,Kentucky,35.00K
2023,Kentucky,50.00K
2023,Missouri,10.00K
2023,Texas,0.50K
2023,Texas,0.50K
2023,Wisconsin,20.00K
2023,Wisconsin,1.00K
2023,Wisconsin,1.00K
2023,Wisconsin,5.00K
2023,Wisconsin,6.00K
2023,Missouri,60.00K
2023,West Virginia,15.00K
2023,Wisconsin,5.00K
2023,Arkansas,20.00K
2023,Missouri,25.00K
2023,Missouri,10.00K
2023,Nebraska,1.00K
2023,Idaho,155.00K
2023,Kansas,0.25K
2023,Missouri,15.00K
2023,North Carolina,5.00K
2023,Wisconsin,2.00K
2023,Idaho,10.00K
2023,Idaho,5.00K
2023,Idaho,0.50K
2023,Virginia,1.00K
2023,Indiana,10.00K
2023,Indiana,75.00K
2023,Indiana,5.00K
2023,Indiana,25.00K
2023,Tennessee,1.00M
2023,Pennsylvania,10.00K
2023,Illinois,2.00K
2023,Illinois,8.00K
2023,Illinois,1.00K
2023,Missouri,200.00K
2023,Texas,0.50K
2023,Texas,0.50K
2023,Wisconsin,10.00K
2023,Wisconsin,3.00K
2023,Arkansas,5.00K
2023,Arkansas,25.00K
2023,Wisconsin,4.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,100.00K
2023,Virginia,25.00K
2023,Virginia,10.00K
2023,Missouri,15.00K
2023,North Carolina,20.00K
2023,North Carolina,25.00K
2023,North Carolina,50.00K
2023,North Carolina,15.00K
2023,North Carolina,50.00K
2023,New Mexico,500.00K
2023,Wisconsin,10.00K
2023,Wisconsin,20.00K
2023,Wisconsin,2.00K
2023,Indiana,150.00K
2023,Indiana,100.00K
2023,Indiana,10.00K
2023,Tennessee,200.00K
2023,Tennessee,50.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Missouri,2.00M
2023,Missouri,25.00K
2023,Michigan,500.00K
2023,Michigan,500.00K
2023,Michigan,500.00K
2023,Arkansas,25.00K
2023,Arkansas,100.00K
2023,Arkansas,75.00K
2023,Arkansas,100.00K
2023,Arkansas,75.00K
2023,Iowa,60.00K
2023,Iowa,40.00K
2023,Ohio,500.00K
2023,Pennsylvania,1.00K
2023,Pennsylvania,3.00K
2023,Michigan,100.00K
2023,North Carolina,50.00K
2023,Georgia,1.00K
2023,Virginia,5.00K
2023,Virginia,10.00K
2023,New York,100.00K
2023,Vermont,250.00K
2023,North Dakota,100.00K
2023,North Dakota,70.00K
2023,North Dakota,110.00K
2023,Arkansas,300.00K
2023,Oklahoma,20.00K
2023,Oklahoma,100.00K
2023,Florida,0.50K
2023,Florida,2.00K
2023,Virginia,2.00K
2023,Louisiana,5.00K
2023,Missouri,10.00K
2023,Missouri,1.00K
2023,Ohio,1.00K
2023,Ohio,1.00K
2023,Ohio,10.00K
2023,North Carolina,10.00K
2023,North Carolina,10.00K
2023,New Mexico,20.00K
2023,Michigan,10.00K
2023,Michigan,10.00K
2023,Ohio,10.00K
2023,Ohio,20.00K
2023,Ohio,10.00K
2023,Kansas,1.00K
2023,Indiana,10.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00K
2023,Tennessee,1.00M
2023,Tennessee,15.00K
2023,Maryland,30.00K
2023,Maryland,1.00K
2023,Maryland,3.00K
2023,Maryland,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,20.00K
2023,Michigan,10.00K
2023,Michigan,30.00K
2023,North Carolina,1.50K
2023,North Carolina,5.00K
2023,Michigan,500.00K
2023,Michigan,500.00K
2023,Michigan,500.00K
2023,Michigan,50.00K
2023,Michigan,10.00K
2023,Iowa,100.00K
2023,Iowa,100.00K
2023,Arkansas,30.00K
2023,Arkansas,20.00K
2023,Arkansas,20.00K
2023,Arkansas,20.00K
2023,Pennsylvania,1.00K
2023,Pennsylvania,4.00K
2023,Pennsylvania,3.00K
2023,Pennsylvania,4.00K
2023,New Mexico,1.00K
2023,Minnesota,146.00K
2023,North Carolina,5.00K
2023,Missouri,150.00K
2023,New York,0.50K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,2.00K
2023,Arizona,0.25K
2023,Idaho,100.00K
2023,Georgia,1.00K
2023,North Dakota,140.00K
2023,North Dakota,450.00K
2023,North Dakota,20.00K
2023,Oklahoma,15.00K
2023,Missouri,10.00K
2023,Ohio,10.00K
2023,Ohio,10.00K
2023,Ohio,12.00K
2023,Ohio,3.00K
2023,Ohio,0.20K
2023,Ohio,3.00K
2023,Ohio,10.00K
2023,Ohio,0.20K
2023,North Carolina,100.00K
2023,North Carolina,2.50K
2023,North Carolina,2.50K
2023,North Carolina,15.00K
2023,North Carolina,30.00K
2023,North Carolina,5.00K
2023,Ohio,15.00K
2023,Ohio,10.00K
2023,Indiana,1.00K
2023,Indiana,1.00K
2023,Indiana,12.00K
2023,Indiana,1.00K
2023,Indiana,2.00K
2023,Indiana,1.50K
2023,Florida,425.00K
2023,Tennessee,1.00K
2023,Tennessee,5.00K
2023,Tennessee,90.00K
2023,Tennessee,250.00K
2023,Texas,15.00K
2023,Maryland,3.00K
2023,Maryland,6.00K
2023,Maryland,1.00K
2023,Maryland,2.00K
2023,Maryland,4.00K
2023,Maryland,2.00K
2023,Maryland,2.00K
2023,Maryland,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Missouri,1.00K
2023,Michigan,25.00K
2023,Michigan,10.00K
2023,Michigan,2.00K
2023,Oklahoma,75.00K
2023,Pennsylvania,4.00K
2023,Pennsylvania,3.00K
2023,Pennsylvania,1.00K
2023,Vermont,100.00K
2023,Vermont,100.00K
2023,Vermont,100.00K
2023,Minnesota,284.00K
2023,Minnesota,1.30M
2023,North Carolina,20.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,2.00K
2023,New York,2.00K
2023,Virginia,2.00K
2023,North Dakota,540.00K
2023,North Dakota,30.00K
2023,North Dakota,50.00K
2023,Missouri,10.00K
2023,North Carolina,2.50K
2023,Michigan,2.00K
2023,Michigan,20.00K
2023,Michigan,2.00K
2023,Ohio,5.00K
2023,Ohio,2.00K
2023,Ohio,2.00K
2023,Maryland,10.00K
2023,Maryland,2.00K
2023,Maryland,2.00K
2023,North Carolina,2.00K
2023,California,1.00K
2023,Kansas,20.00K
2023,Kansas,20.00K
2023,Tennessee,1.00K
2023,Tennessee,5.00K
2023,Texas,20.00K
2023,Texas,100.00K
2023,Florida,25.00K
2023,Maryland,2.00K
2023,Maryland,10.00K
2023,Maryland,3.00K
2023,Maryland,2.00K
2023,Maryland,2.00K
2023,Maryland,1.00K
2023,Maryland,20.00K
2023,Maryland,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Illinois,1.00K
2023,Oklahoma,50.00K
2023,Oklahoma,150.00K
2023,Pennsylvania,25.00K
2023,Pennsylvania,2.00K
2023,Pennsylvania,3.00K
2023,Pennsylvania,3.00K
2023,Minnesota,260.00K
2023,Minnesota,75.00K
2023,North Carolina,5.00K
2023,North Carolina,20.00K
2023,North Carolina,15.00K
2023,Florida,100.00K
2023,Missouri,3.00M
2023,New York,2.00K
2023,New York,2.00K
2023,New York,1.00K
2023,New York,2.00K
2023,New York,1.00K
2023,Mississippi,15.00K
2023,Idaho,3.00K
2023,Kentucky,1.00K
2023,Kansas,20.00K
2023,North Dakota,10.00K
2023,North Dakota,20.00K
2023,North Dakota,100.00K
2023,Missouri,40.00K
2023,Ohio,10.00K
2023,Ohio,50.00K
2023,Ohio,25.00K
2023,North Carolina,10.00K
2023,Texas,250.00K
2023,Texas,100.00K
2023,Texas,50.00K
2023,Arkansas,20.00K
2023,Kentucky,75.00K
2023,Kentucky,3.00K
2023,North Carolina,10.00K
2023,Wisconsin,300.00K
2023,Texas,100.00K
2023,Alabama,1.00K
2023,Ohio,25.00K
2023,Ohio,60.00K
