year,state,property_damage
2020,Florida,1.00K
2020,Rhode Island,1.00K
2020,Rhode Island,0.70K
2020,Rhode Island,2.50K
2020,American Samoa,200.00K
2020,New York,10.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,2.00K
2020,Oklahoma,15.00K
2020,Tennessee,50.00K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Nevada,5.00K
2020,Missouri,25.00K
2020,Michigan,4.00K
2020,Michigan,10.00K
2020,Michigan,95.00K
2020,Michigan,4.00K
2020,Michigan,15.00K
2020,Oklahoma,0.50K
2020,Texas,1.00K
2020,Maryland,20.00K
2020,Maryland,3.00K
2020,Maryland,1.00K
2020,District Of Columbia,100.00K
2020,District Of Columbia,10.00K
2020,District Of Columbia,10.00K
2020,West Virginia,3.00K
2020,Maryland,1.00K
2020,Maryland,1.00K
2020,Maryland,1.00K
2020,District Of Columbia,250.00K
2020,Connecticut,1.00K
2020,Connecticut,8.00K
2020,Indiana,2.00K
2020,Indiana,1.00K
2020,Indiana,1.00K
2020,Indiana,0.50K
2020,Indiana,1.00K
2020,South Dakota,5.00K
2020,South Dakota,5.00K
2020,South Dakota,50.00K
2020,West Virginia,2.00K
2020,West Virginia,2.00K
2020,West Virginia,2.00K
2020,West Virginia,2.00K
2020,Alabama,1.00K
2020,Alabama,2.00K
2020,Alabama,1.00K
2020,Alabama,3.00K
2020,Alabama,1.00K
2020,Massachusetts,1.00K
2020,Massachusetts,0.50K
2020,Connecticut,0.50K
2020,Connecticut,0.50K
2020,Massachusetts,2.60K
2020,Massachusetts,0.80K
2020,Massachusetts,0.50K
2020,North Carolina,20.00K
2020,Missouri,5.00K
2020,Missouri,20.00K
2020,Wisconsin,5.00K
2020,Wisconsin,15.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,2.00K
2020,New York,1.00K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,West Virginia,15.00K
2020,North Dakota,50.00K
2020,North Dakota,50.00K
2020,Michigan,7.00K
2020,Michigan,21.00K
2020,Michigan,6.00K
2020,Michigan,15.00K
2020,Michigan,15.00K
2020,Michigan,5.00K
2020,Kansas,200.00K
2020,Virginia,1.00K
2020,West Virginia,12.00K
2020,West Virginia,6.00K
2020,Virginia,6.00K
2020,Virginia,10.00K
2020,Virginia,2.00K
2020,Virginia,5.00K
2020,Virginia,6.00K
2020,Maryland,10.00K
2020,Virginia,5.00K
2020,Virginia,5.00K
2020,Virginia,5.00K
2020,Virginia,5.00K
2020,Virginia,3.00K
2020,District Of Columbia,5.00K
2020,Virginia,6.00K
2020,Virginia,3.00K
2020,Indiana,25.00K
2020,Indiana,2.00K
2020,Indiana,2.00K
2020,Indiana,1.00K
2020,Indiana,1.00K
2020,West Virginia,1.00K
2020,West Virginia,0.50K
2020,West Virginia,2.00K
2020,West Virginia,2.00K
2020,West Virginia,0.50K
2020,West Virginia,4.00K
2020,Vermont,5.00K
2020,Michigan,2.00K
2020,Michigan,1.00K
2020,Michigan,0.50K
2020,Michigan,2.00K
2020,Massachusetts,0.30K
2020,Massachusetts,0.80K
2020,Connecticut,1.00K
2020,Connecticut,0.30K
2020,Connecticut,2.00K
2020,Connecticut,1.60K
2020,North Carolina,20.00K
2020,New York,1.00K
2020,Wisconsin,2.00K
2020,Wisconsin,5.00K
2020,Wisconsin,5.00K
2020,Wisconsin,3.00K
2020,Wisconsin,3.00K
2020,Wisconsin,3.00K
2020,Wisconsin,3.00K
2020,Wisconsin,0.50K
2020,Wisconsin,1.00K
2020,New York,2.00K
2020,New York,1.00K
2020,New York,5.00K
2020,New York,10.00K
2020,Oklahoma,2.00K
2020,Oklahoma,5.00K
2020,Arkansas,2.00K
2020,Arkansas,10.00K
2020,Ohio,100.00K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Mississippi,1.30M
2020,Mississippi,50.00K
2020,Michigan,150.00K
2020,Michigan,14.00K
2020,Michigan,28.00K
2020,Virginia,5.00K
2020,Virginia,5.00K
2020,Virginia,20.00K
2020,Maryland,20.00K
2020,Virginia,2.00K
2020,Virginia,3.00K
2020,Virginia,3.00K
2020,Virginia,5.00K
2020,Virginia,5.00K
2020,Virginia,1.00K
2020,Maryland,5.00K
2020,Virginia,3.00K
2020,Virginia,5.00K
2020,Virginia,4.00K
2020,Virginia,1.00K
2020,Virginia,2.00K
2020,Virginia,1.00K
2020,Indiana,0.50K
2020,Indiana,2.00K
2020,Indiana,2.00K
2020,Michigan,0.50K
2020,Michigan,1.00K
2020,Michigan,0.50K
2020,Michigan,2.00K
2020,Michigan,0.50K
2020,Michigan,4.00K
2020,Michigan,2.00K
2020,Michigan,1.00K
2020,Michigan,2.00K
2020,Michigan,2.00K
2020,Michigan,1.00K
2020,Florida,0.10K
2020,Florida,10.00K
2020,Florida,1.00K
2020,Michigan,10.00K
2020,Michigan,5.00K
2020,Michigan,5.00K
2020,Michigan,4.00K
2020,Michigan,1.00K
2020,Connecticut,2.10K
2020,Connecticut,3.00K
2020,Indiana,1.00K
2020,Ohio,1.00K
2020,North Carolina,50.00K
2020,North Carolina,50.00K
2020,Wisconsin,3.00K
2020,Wisconsin,2.00K
2020,Wisconsin,5.00K
2020,New York,1.00K
2020,New York,25.00K
2020,New York,1.00K
2020,New York,6.00K
2020,New York,5.00K
2020,New York,150.00K
2020,New York,2.00K
2020,New York,1.00K
2020,Oklahoma,10.00K
2020,Oklahoma,10.00K
2020,Missouri,300.00K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Mississippi,25.00K
2020,Minnesota,50.00K
2020,Minnesota,25.00K
2020,Georgia,3.00K
2020,Georgia,2.00K
2020,Florida,2.00K
2020,Virginia,10.00K
2020,Virginia,20.00K
2020,Virginia,1.00K
2020,Virginia,15.00K
2020,Virginia,2.00K
2020,Virginia,10.00K
2020,Virginia,5.00K
2020,Virginia,3.00K
2020,Virginia,2.00K
2020,Virginia,2.00K
2020,Virginia,1.00K
2020,Maryland,1.00K
2020,Virginia,5.00K
2020,Virginia,3.00K
2020,Virginia,1.00K
2020,Virginia,15.00K
2020,Georgia,5.00K
2020,Michigan,53.00K
2020,Michigan,2.00K
2020,Michigan,50.00K
2020,Michigan,7.00K
2020,Georgia,12.00K
2020,Georgia,0.50K
2020,Florida,0.50K
2020,Florida,5.00K
2020,Vermont,5.00K
2020,Vermont,5.00K
2020,Vermont,25.00K
2020,Michigan,0.50K
2020,Michigan,3.00K
2020,Michigan,1.00K
2020,Michigan,1.00K
2020,Michigan,0.50K
2020,Michigan,1.00K
2020,Ohio,0.50K
2020,Ohio,1.00K
2020,Kentucky,2.00K
2020,Kentucky,3.00K
2020,Kentucky,5.00K
2020,Mississippi,3.00K
2020,New York,2.00K
2020,New York,150.00K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,1.00K
2020,Oklahoma,50.00K
2020,Oklahoma,5.00K
2020,Alabama,0.50K
2020,Alabama,0.20K
2020,West Virginia,5.00K
2020,Alabama,0.20K
2020,Minnesota,25.00K
2020,North Dakota,50.00K
2020,North Dakota,50.00K
2020,North Dakota,100.00K
2020,Florida,2.00K
2020,Virginia,3.00K
2020,Virginia,2.00K
2020,West Virginia,2.00K
2020,Maryland,5.00K
2020,Maryland,3.00K
2020,Maryland,10.00K
2020,West Virginia,10.00K
2020,Virginia,5.00K
2020,Virginia,6.00K
2020,Virginia,2.00K
2020,Virginia,5.00K
2020,Virginia,3.00K
2020,Virginia,1.00K
2020,Maryland,2.00K
2020,Maryland,6.00K
2020,New Jersey,250.00K
2020,South Carolina,5.00K
2020,South Carolina,10.00K
2020,South Carolina,10.00K
2020,South Carolina,5.00K
2020,Ohio,0.50K
2020,Ohio,10.00K
2020,Texas,5.00M
2020,Indiana,5.00K
2020,Indiana,1.00K
2020,Georgia,10.00K
2020,Georgia,4.00K
2020,Georgia,15.00K
2020,Georgia,2.00K
2020,Georgia,1.00K
2020,Georgia,2.00K
2020,Georgia,3.00K
2020,Georgia,5.00K
2020,Georgia,2.00K
2020,Georgia,4.00K
2020,Georgia,4.00K
2020,Georgia,1.00K
2020,Georgia,4.00K
2020,Georgia,5.00K
2020,Georgia,320.00K
2020,Georgia,320.00K
2020,Georgia,10.00K
2020,Georgia,5.00K
2020,Georgia,15.00K
2020,Georgia,1.00K
2020,Georgia,2.00K
2020,Georgia,2.00K
2020,Georgia,3.00K
2020,Georgia,4.00K
2020,Vermont,25.00K
2020,Vermont,3.00K
2020,Vermont,10.00K
2020,Vermont,5.00K
2020,Vermont,10.00K
2020,Vermont,10.00K
2020,Michigan,2.00K
2020,Michigan,1.00K
2020,Michigan,2.00K
2020,Michigan,2.00K
2020,Michigan,1.00K
2020,Michigan,1.00K
2020,Kentucky,6.00K
2020,Ohio,1.00K
2020,Ohio,5.00K
2020,Ohio,0.10K
2020,Ohio,1.00K
2020,Ohio,1.00K
2020,Ohio,4.00K
2020,Ohio,5.00K
2020,Ohio,3.00K
2020,Ohio,2.00K
2020,North Carolina,10.00K
2020,North Carolina,2.50K
2020,Mississippi,8.00K
2020,Mississippi,2.00K
2020,Louisiana,2.00K
2020,New York,5.00K
2020,New York,2.00K
2020,New York,1.00K
2020,New York,5.00K
2020,New York,10.00K
2020,New York,1.00K
2020,New York,1.00K
2020,Oklahoma,3.00K
2020,Oklahoma,5.00K
2020,North Dakota,150.00K
2020,Florida,2.00K
2020,Florida,2.00K
2020,Florida,2.00K
2020,Florida,2.00K
2020,Florida,2.00K
2020,West Virginia,3.00K
2020,Virginia,10.00K
2020,Virginia,1.00K
2020,Virginia,10.00K
2020,Virginia,10.00K
2020,Maryland,6.00K
2020,Maryland,6.00K
2020,Maryland,6.00K
2020,Maryland,2.00K
2020,Maryland,2.00K
2020,Maryland,2.00K
2020,Maryland,1.00K
2020,Maryland,4.00K
2020,Maryland,3.00K
2020,Georgia,5.00K
2020,Georgia,5.00K
2020,Iowa,1.00K
2020,Iowa,1.00K
2020,Texas,18.00M
2020,Indiana,1.00K
2020,Indiana,1.00K
2020,Indiana,3.00K
2020,Indiana,2.00K
2020,Georgia,2.00K
2020,Georgia,50.00K
2020,Georgia,20.00K
2020,Georgia,1.00K
2020,Georgia,10.00K
2020,Georgia,0.50K
2020,Georgia,300.00K
2020,Georgia,2.00K
2020,Georgia,20.00K
2020,Georgia,3.00K
2020,Georgia,15.00K
2020,Georgia,4.00K
2020,Georgia,20.00K
2020,Georgia,2.00K
2020,Georgia,1.00K
2020,Georgia,10.00K
2020,Georgia,5.00K
2020,Georgia,6.00K
2020,Georgia,4.00K
2020,Georgia,3.00K
2020,Vermont,10.00K
2020,Vermont,30.00K
2020,Vermont,20.00K
2020,Vermont,2.00K
2020,Vermont,25.00K
2020,Vermont,20.00K
2020,Minnesota,10.00K
2020,Michigan,1.00K
2020,Michigan,1.00K
2020,Ohio,2.00K
2020,Indiana,2.00K
2020,Indiana,4.00K
2020,Ohio,1.00K
2020,Ohio,0.25K
2020,Ohio,1.00K
2020,Ohio,3.00K
2020,Ohio,40.00K
2020,Ohio,6.00K
2020,North Carolina,2.50K
2020,North Carolina,2.50K
2020,North Carolina,2.50K
2020,Texas,2.00K
2020,Michigan,40.00K
2020,Indiana,2.00K
2020,Indiana,0.50K
2020,Indiana,4.00K
2020,Indiana,1.00K
2020,Indiana,1.00K
2020,Louisiana,7.00K
2020,Louisiana,5.00K
2020,Minnesota,1.00K
2020,New York,1.00K
2020,New York,2.00K
2020,New York,2.00K
2020,New York,1.00K
2020,New York,1.00K
2020,Oklahoma,15.00K
2020,Oklahoma,2.00K
2020,Oklahoma,15.00K
2020,Tennessee,2.00K
2020,Tennessee,2.00K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.50K
2020,Pennsylvania,75.00K
2020,Pennsylvania,10.00K
2020,Ohio,10.00K
2020,Mississippi,5.00K
2020,Mississippi,3.00K
2020,Alabama,0.20K
2020,Florida,3.00K
2020,Florida,3.00K
2020,Florida,3.00K
2020,Florida,5.00K
2020,Alabama,22.00K
2020,Virginia,5.00K
2020,Virginia,10.00K
2020,Virginia,1.00K
2020,Virginia,5.00K
2020,Virginia,10.00K
2020,Maryland,3.00K
2020,Maryland,3.00K
2020,Maryland,10.00K
2020,Maryland,6.00K
2020,South Carolina,10.00K
2020,Ohio,3.00K
2020,Ohio,3.00K
2020,Ohio,25.00K
2020,Indiana,2.00K
2020,Indiana,0.50K
2020,Indiana,3.00K
2020,Ohio,2.00K
2020,West Virginia,2.00K
2020,Georgia,200.00K
2020,Georgia,1.00K
2020,Georgia,2.00K
2020,Georgia,1.00K
2020,Georgia,4.00K
2020,Georgia,8.00K
2020,Georgia,2.00K
2020,Georgia,2.00K
2020,Georgia,6.00K
2020,Georgia,5.00K
2020,Georgia,5.00K
2020,Georgia,8.00K
2020,Georgia,15.00K
2020,Florida,25.00K
2020,Florida,8.50K
2020,Vermont,20.00K
2020,Michigan,12.00K
2020,Ohio,2.00K
2020,Indiana,1.00K
2020,Ohio,0.25K
2020,Ohio,1.00K
2020,Ohio,0.25K
2020,Ohio,10.00K
2020,Ohio,3.00K
2020,Ohio,5.00K
2020,Ohio,0.10K
2020,North Carolina,25.00K
2020,North Carolina,20.00K
2020,Indiana,2.00K
2020,Indiana,2.00K
2020,Indiana,3.00K
2020,Iowa,2.00K
2020,New York,1.00K
2020,New York,5.00K
2020,New York,1.00K
2020,New York,1.00K
2020,Oklahoma,2.00K
2020,Missouri,300.00K
2020,Alabama,0.50K
2020,Kansas,0.10K
2020,Kansas,0.20K
2020,Kansas,2.00K
2020,North Carolina,3.00K
2020,Florida,2.00K
2020,Florida,2.00K
2020,Oklahoma,5.00K
2020,Virginia,2.00K
2020,Virginia,2.00K
2020,Virginia,1.00K
2020,Virginia,5.00K
2020,Virginia,1.00K
2020,Virginia,50.00K
2020,North Carolina,10.00K
2020,North Carolina,5.00K
2020,Ohio,1.00K
2020,Ohio,10.00K
2020,Ohio,20.00K
2020,Ohio,3.00K
2020,Ohio,1.00K
2020,Vermont,10.00K
2020,Vermont,30.00K
2020,Indiana,10.00K
2020,West Virginia,2.00K
2020,West Virginia,0.50K
2020,West Virginia,50.00K
2020,West Virginia,2.00K
2020,West Virginia,2.00K
2020,Georgia,6.00K
2020,Georgia,1.00K
2020,Georgia,4.00K
2020,Georgia,2.00K
2020,Georgia,4.00K
2020,Georgia,4.00K
2020,Georgia,4.00K
2020,Georgia,3.00K
2020,Georgia,2.00K
2020,Georgia,3.00K
2020,Georgia,5.00K
2020,Kentucky,2.00K
2020,Kentucky,10.00K
2020,Missouri,20.00K
2020,Kentucky,15.00K
2020,Illinois,20.00K
2020,Wisconsin,30.00K
2020,Ohio,3.00K
2020,Ohio,0.20K
2020,North Carolina,25.00K
2020,North Carolina,5.00K
2020,North Carolina,20.00K
2020,North Carolina,5.00K
2020,Indiana,1.00K
2020,Indiana,1.00K
2020,Indiana,5.00K
2020,Indiana,1.00K
2020,Indiana,1.00K
2020,Iowa,5.00K
2020,Iowa,5.00K
2020,Wisconsin,10.00K
2020,New York,5.00K
2020,New York,5.00K
2020,New York,1.00K
2020,New York,1.00K
2020,Oklahoma,50.00K
2020,Oklahoma,3.00K
2020,Arkansas,5.00K
2020,Oklahoma,5.00K
2020,Arkansas,5.00K
2020,West Virginia,4.00K
2020,Alabama,0.50K
2020,Tennessee,5.00K
2020,Kansas,1.00K
2020,Atlantic North,3.00K
2020,Florida,3.00K
2020,Oklahoma,5.00K
2020,California,40.00K
2020,Virginia,5.00K
2020,Virginia,1.00K
2020,Virginia,1.00K
2020,Virginia,3.00K
2020,Virginia,10.00K
2020,North Carolina,5.00K
2020,Ohio,7.00K
2020,Alaska,250.00K
2020,Vermont,10.00K
2020,Indiana,15.00K
2020,Indiana,10.00K
2020,Indiana,4.00K
2020,Virginia,2.00K
2020,Virginia,2.00K
2020,Virginia,2.00K
2020,Virginia,5.00K
2020,South Dakota,1.00K
2020,West Virginia,5.00K
2020,West Virginia,2.00K
2020,South Dakota,1.00K
2020,North Carolina,10.00K
2020,North Carolina,40.00K
2020,North Carolina,2.50K
2020,Indiana,150.00K
2020,Indiana,5.00K
2020,Indiana,2.00K
2020,Indiana,1.00K
2020,Wisconsin,5.00K
2020,Wisconsin,2.00K
2020,Wisconsin,3.00K
2020,Minnesota,10.00K
2020,New York,5.00K
2020,New York,15.00K
2020,New York,2.00K
2020,New York,1.00K
2020,Oklahoma,100.00K
2020,Arkansas,15.00K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Virginia,2.00K
2020,Maryland,1.00K
2020,Florida,2.00K
2020,Virginia,10.00K
2020,Virginia,20.00K
2020,Virginia,30.00K
2020,Virginia,10.00K
2020,New York,10.00K
2020,New York,10.00K
2020,New York,2.00K
2020,North Carolina,10.00K
2020,Indiana,0.50K
2020,Ohio,7.00K
2020,Kentucky,2.00K
2020,Ohio,10.00K
2020,Ohio,10.00K
2020,West Virginia,200.00K
2020,West Virginia,1.00K
2020,Indiana,80.00K
2020,Virginia,5.00K
2020,Virginia,5.00K
2020,Maryland,2.00K
2020,North Carolina,10.00K
2020,North Carolina,2.50K
2020,North Carolina,50.00K
2020,North Carolina,5.00K
2020,North Carolina,5.00K
2020,Indiana,2.00K
2020,Indiana,3.00K
2020,Indiana,1.00K
2020,Indiana,2.00K
2020,Indiana,0.50K
2020,New York,1.00K
2020,New York,1.00K
2020,New York,0.50K
2020,New York,2.00K
2020,South Carolina,0.10K
2020,Oklahoma,75.00K
2020,Alabama,0.20K
2020,Alabama,1.00K
2020,Alabama,0.20K
2020,Mississippi,15.00K
2020,Mississippi,13.00K
2020,Alabama,0.50K
2020,Alabama,0.20K
2020,Ohio,50.00K
2020,Mississippi,40.00K
2020,Mississippi,1.00K
2020,Mississippi,700.00K
2020,North Carolina,2.00K
2020,Maryland,5.00K
2020,Virginia,10.00K
2020,Virginia,15.00K
2020,Virginia,1.00K
2020,Virginia,1.00K
2020,Virginia,6.00K
2020,Connecticut,2.00K
2020,Connecticut,3.00K
2020,Indiana,1.00K
2020,Indiana,5.00K
2020,Indiana,10.00K
2020,Ohio,5.00K
2020,Ohio,3.00K
2020,Ohio,1.00K
2020,Ohio,3.00K
2020,Ohio,0.10K
2020,West Virginia,20.00K
2020,West Virginia,250.00K
2020,Indiana,15.00K
2020,Illinois,10.00K
2020,Maryland,2.00K
2020,Maryland,2.00K
2020,Maryland,2.00K
2020,Maryland,6.00K
2020,West Virginia,1.00K
2020,West Virginia,5.00K
2020,Rhode Island,25.00K
2020,North Carolina,20.00K
2020,Indiana,1.00K
2020,Indiana,5.00K
2020,Indiana,3.00K
2020,Indiana,5.00K
2020,New York,1.00K
2020,New York,0.50K
2020,New York,0.50K
2020,New York,1.00K
2020,South Carolina,1.00K
2020,South Carolina,0.10K
2020,South Carolina,0.10K
2020,South Carolina,0.10K
2020,Arkansas,5.00K
2020,Alabama,0.20K
2020,Pennsylvania,3.00K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,West Virginia,50.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,25.00K
2020,Ohio,0.50K
2020,West Virginia,0.50K
2020,West Virginia,15.00K
2020,Ohio,0.50K
2020,North Carolina,3.00K
2020,Maryland,1.00K
2020,Maryland,2.00K
2020,Oklahoma,5.00K
2020,Oklahoma,10.00K
2020,Maryland,1.00K
2020,Virginia,1.50K
2020,Virginia,1.00K
2020,Virginia,5.00K
2020,Virginia,5.00K
2020,Virginia,1.00K
2020,Virginia,20.00K
2020,Virginia,5.00K
2020,District Of Columbia,10.00K
2020,Maryland,20.00K
2020,Iowa,1.00K
2020,Mississippi,9.00K
2020,Mississippi,1.00K
2020,Mississippi,10.00K
2020,Mississippi,7.00K
2020,Mississippi,1.00K
2020,Mississippi,10.00K
2020,Maryland,5.00K
2020,Maryland,5.00K
2020,Ohio,1.00K
2020,Ohio,0.20K
2020,Atlantic North,1.00K
2020,Atlantic North,1.00K
2020,Florida,0.01K
2020,South Carolina,50.00K
2020,South Carolina,0.50K
2020,North Carolina,100.00K
2020,Kentucky,30.00K
2020,Maryland,1.00K
2020,Maryland,1.00K
2020,Maryland,1.00K
2020,New York,25.00K
2020,Massachusetts,0.50K
2020,Massachusetts,6.00K
2020,Massachusetts,4.00K
2020,Massachusetts,4.00K
2020,Massachusetts,0.80K
2020,Connecticut,4.00K
2020,Michigan,10.00K
2020,Maryland,2.00K
2020,Maryland,2.00K
2020,Maryland,1.00K
2020,Maryland,2.00K
2020,Maryland,1.00K
2020,Maryland,1.00K
2020,Maryland,2.00K
2020,North Dakota,25.00K
2020,North Dakota,2.00K
2020,Virginia,1.00K
2020,Virginia,2.00K
2020,Virginia,1.00K
2020,Virginia,2.00K
2020,Virginia,2.00K
2020,Virginia,1.00K
2020,Virginia,10.00K
2020,Virginia,1.00K
2020,Virginia,3.00K
2020,Virginia,1.00K
2020,Virginia,2.00K
2020,Indiana,50.00K
2020,Mississippi,5.00K
2020,Virginia,0.50K
2020,California,1.00M
2020,New York,5.00K
2020,New York,10.00K
2020,New York,10.00K
2020,New York,5.00K
2020,New York,10.00K
2020,Pennsylvania,10.00K
2020,Pennsylvania,5.00K
2020,West Virginia,1.00K
2020,North Carolina,1.00K
2020,Virginia,2.50K
2020,Virginia,0.50K
2020,Virginia,14.00K
2020,Virginia,7.50K
2020,Virginia,0.50K
2020,Virginia,0.50K
2020,Virginia,0.50K
2020,Virginia,0.50K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Illinois,25.00K
2020,Illinois,50.00K
2020,Illinois,40.00K
2020,Ohio,2.00K
2020,Ohio,20.00K
2020,Ohio,30.00K
2020,Ohio,3.00K
2020,Ohio,1.00K
2020,Ohio,1.00K
2020,Atlantic North,1.00K
2020,Atlantic North,1.00K
2020,Atlantic North,1.00K
2020,Atlantic North,1.00K
2020,California,2000.00K
2020,Iowa,20.00K
2020,Illinois,3.00K
2020,South Carolina,0.50K
2020,New York,10.00K
2020,South Carolina,0.50K
2020,South Carolina,0.50K
2020,Massachusetts,0.50K
2020,Massachusetts,0.50K
2020,Massachusetts,7.00K
2020,Massachusetts,8.00K
2020,Massachusetts,0.50K
2020,Connecticut,3.00K
2020,New York,2.00K
2020,New York,1.00K
2020,New York,2.00K
2020,New York,8.00K
2020,New York,2.00K
2020,Michigan,10.00K
2020,Ohio,4.00K
2020,Ohio,2.00K
2020,North Dakota,10.00K
2020,North Dakota,30.00K
2020,North Dakota,10.00K
2020,Michigan,4.00K
2020,Wisconsin,120.00K
2020,Wisconsin,4.00K
2020,Wisconsin,1.20K
2020,Iowa,10.00K
2020,Alabama,0.20K
2020,Oklahoma,50.00K
2020,Virginia,0.50K
2020,Virginia,0.50K
2020,Virginia,0.50K
2020,Virginia,1.00K
2020,Virginia,0.50K
2020,Virginia,0.50K
2020,Alabama,1.00K
2020,Alabama,0.20K
2020,Illinois,70.00K
2020,Illinois,20.00K
2020,Illinois,80.00K
2020,Mississippi,50.00K
2020,Arizona,1.00K
2020,Mississippi,5.00K
2020,Mississippi,15.00K
2020,Mississippi,10.00K
2020,Mississippi,5.00K
2020,Mississippi,15.00K
2020,Mississippi,5.00K
2020,Mississippi,7.00K
2020,South Carolina,10.00K
2020,Wisconsin,18.00K
2020,Wisconsin,30.00K
2020,Wisconsin,9.00K
2020,Maryland,1.00K
2020,Ohio,20.00K
2020,Ohio,8.00K
2020,Ohio,15.00K
2020,Ohio,5.00K
2020,Florida,20.00K
2020,Florida,3.00K
2020,Maryland,3.00K
2020,South Carolina,2.00K
2020,South Carolina,1.00K
2020,South Carolina,1.00K
2020,Massachusetts,0.30K
2020,Massachusetts,0.50K
2020,Massachusetts,0.80K
2020,Massachusetts,0.50K
2020,Massachusetts,0.40K
2020,Ohio,10.00K
2020,Ohio,2.00K
2020,Mississippi,10.00K
2020,North Dakota,25.00K
2020,North Dakota,50.00K
2020,North Dakota,40.00K
2020,North Dakota,2.00K
2020,Ohio,10.00K
2020,Mississippi,5.00K
2020,Iowa,40.00K
2020,Wisconsin,35.00K
2020,Maryland,30.00K
2020,Maryland,50.00K
2020,Maryland,20.00K
2020,Iowa,2.00K
2020,Wisconsin,3.00K
2020,Alabama,0.20K
2020,Gulf Of Mexico,500.00K
2020,Tennessee,3.00K
2020,Tennessee,3.00K
2020,Tennessee,5.00K
2020,Missouri,1.00K
2020,Missouri,3.00K
2020,Missouri,8.00K
2020,Missouri,10.00K
2020,North Carolina,40.00K
2020,Virginia,0.50K
2020,Virginia,0.50K
2020,Virginia,25.00K
2020,Virginia,1.50K
2020,North Carolina,0.50K
2020,Arkansas,7.00K
2020,Arkansas,5.00K
2020,Illinois,40.00K
2020,Nebraska,2.00K
2020,Kansas,2.00K
2020,Wisconsin,12.00K
2020,Wisconsin,5.00K
2020,Wisconsin,3.00K
2020,Wisconsin,5.00K
2020,Wisconsin,12.00K
2020,Maryland,1.00K
2020,Ohio,2.00K
2020,Ohio,3.00K
2020,Ohio,1.00K
2020,Ohio,5.00K
2020,Ohio,5.00K
2020,Ohio,5.00K
2020,Guam,100.00K
2020,Virginia,2.00K
2020,Maryland,1.00K
2020,Maryland,1.00K
2020,Texas,200.00K
2020,Michigan,1.00M
2020,Massachusetts,0.50K
2020,Massachusetts,0.30K
2020,North Dakota,5.00K
2020,North Dakota,25.00K
2020,North Dakota,3.00K
2020,Pennsylvania,10.00K
2020,Minnesota,2.00K
2020,Minnesota,2.00K
2020,Minnesota,4.00K
2020,Wisconsin,2.00K
2020,Wisconsin,5.00K
2020,Virginia,50.00K
2020,Virginia,50.00K
2020,Maryland,50.00K
2020,Wisconsin,20.00K
2020,New York,10.00K
2020,Alabama,0.50K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.50K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Pennsylvania,5.00K
2020,Missouri,15.00K
2020,Missouri,5.00K
2020,North Carolina,5.00K
2020,North Carolina,1.00K
2020,Virginia,1.00K
2020,Virginia,50.00K
2020,North Carolina,0.50K
2020,Virginia,5.00K
2020,Virginia,5.00K
2020,Illinois,350.00K
2020,Illinois,75.00K
2020,Illinois,40.00K
2020,Kansas,8.00K
2020,Nebraska,25.00K
2020,Nebraska,100.00K
2020,Nebraska,5.00K
2020,Kansas,3.00K
2020,Nebraska,25.00K
2020,Mississippi,2.00K
2020,Mississippi,10.00K
2020,South Dakota,1.00K
2020,South Dakota,5.00K
2020,Iowa,10.00K
2020,Iowa,10.00K
2020,Iowa,2.00K
2020,Wisconsin,8.00K
2020,South Carolina,1.00K
2020,Maryland,1.00K
2020,Maryland,3.00K
2020,Ohio,50.00K
2020,Ohio,5.00K
2020,Ohio,5.00K
2020,New York,2.00K
2020,New York,5.00K
2020,Vermont,25.00K
2020,New Jersey,3.00K
2020,New Jersey,1.00K
2020,North Carolina,500.00K
2020,North Carolina,500.00K
2020,North Carolina,500.00K
2020,North Carolina,250.00K
2020,Iowa,10.00K
2020,Maryland,25.00K
2020,Maryland,12.00K
2020,New Jersey,1.00K
2020,Oklahoma,1.00K
2020,Mississippi,2.00K
2020,North Dakota,3.00K
2020,North Dakota,850.00K
2020,North Dakota,20.00K
2020,Pennsylvania,30.00K
2020,Wisconsin,50.00K
2020,Texas,50.00K
2020,Maryland,10.00K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,Alabama,0.20K
2020,New York,5.00K
2020,New York,10.00K
2020,New York,5.00K
2020,New York,10.00K
2020,Virginia,5.00K
2020,Virginia,5.00K
2020,Virginia,3.60K
2020,Florida,50.00K
