year,state,property_damage
2021,Mississippi,2.00K
2021,Vermont,50.00K
2021,West Virginia,3.00K
2021,West Virginia,5.00K
2021,District Of Columbia,10.00K
2021,District Of Columbia,10.00K
2021,Virginia,700.00K
2021,Virginia,25.00K
2021,Virginia,25.00K
2021,Kentucky,3.00K
2021,Illinois,12.00K
2021,Illinois,30.00K
2021,Illinois,30.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,3.00K
2021,Texas,30.00K
2021,Texas,8.00K
2021,Vermont,25.00K
2021,Georgia,3.00K
2021,Michigan,100.00K
2021,Michigan,250.00K
2021,Missouri,10.00K
2021,Missouri,5.00K
2021,Pennsylvania,300.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,4.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,5.00K
2021,Arkansas,100.00K
2021,Minnesota,4.00K
2021,Mississippi,3.00K
2021,Mississippi,8.00K
2021,Mississippi,200.00K
2021,Mississippi,35.00K
2021,Mississippi,15.00K
2021,Mississippi,10.00K
2021,Mississippi,10.00K
2021,Mississippi,10.00K
2021,Pennsylvania,100.00K
2021,Minnesota,3.00K
2021,Minnesota,3.00K
2021,Minnesota,3.00K
2021,Kentucky,0.25K
2021,Arkansas,2.00K
2021,Kentucky,0.25K
2021,Pennsylvania,10.00K
2021,Indiana,43.00K
2021,California,1.00K
2021,California,1.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,20.00K
2021,Pennsylvania,5.00K
2021,Mississippi,3.00K
2021,Mississippi,3.00K
2021,Mississippi,3.00K
2021,Kentucky,1.00M
2021,Kentucky,0.10K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,New York,2.00K
2021,New York,2.00K
2021,New York,2.00K
2021,New York,2.00K
2021,New Hampshire,120.00K
2021,Florida,1.00K
2021,Kansas,4.00K
2021,Kansas,0.50K
2021,Kansas,5.00K
2021,Kansas,50.00K
2021,Colorado,500.00K
2021,Minnesota,1.00K
2021,Connecticut,45.00K
2021,Connecticut,1.30K
2021,Minnesota,10.00K
2021,Mississippi,5.00K
2021,New York,5.00K
2021,Illinois,100.00K
2021,Illinois,300.00K
2021,Massachusetts,80.00K
2021,Massachusetts,1.10K
2021,Indiana,25.00K
2021,Indiana,4.00K
2021,Indiana,2.00K
2021,Indiana,2.00K
2021,Indiana,0.25K
2021,Pennsylvania,10.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,25.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,25.00K
2021,Colorado,15.00K
2021,Kentucky,20.00K
2021,Kentucky,0.10K
2021,Kentucky,2.00K
2021,Wisconsin,105.00K
2021,Pennsylvania,50.00K
2021,Pennsylvania,5.00K
2021,Kentucky,2.00K
2021,Kentucky,0.50K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,Michigan,8.50M
2021,Arkansas,2.00K
2021,New York,2.00K
2021,New York,1.00K
2021,New York,2.00K
2021,New York,2.00K
2021,New Hampshire,20.00K
2021,California,10.00K
2021,Louisiana,5.00K
2021,Louisiana,5.00K
2021,Louisiana,5.00K
2021,Kansas,100.00K
2021,Kansas,0.10K
2021,Indiana,25.00K
2021,Indiana,2.00K
2021,Indiana,1.00K
2021,Indiana,10.00K
2021,Indiana,0.50K
2021,Michigan,50.00K
2021,New York,3.00K
2021,New York,3.00K
2021,Connecticut,1.30K
2021,Connecticut,2.60K
2021,Florida,50.00K
2021,Florida,10.00K
2021,Florida,10.00K
2021,Utah,270.00K
2021,Illinois,20.00K
2021,Kentucky,100.00K
2021,Utah,300.00K
2021,Massachusetts,5.50K
2021,Utah,300.00K
2021,Wisconsin,50.00K
2021,Indiana,10.00K
2021,Indiana,0.50K
2021,Indiana,15.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,10.00K
2021,North Dakota,100.00K
2021,Ohio,250.00K
2021,New Mexico,10.00K
2021,Kentucky,5.00K
2021,Kentucky,15.00K
2021,Wisconsin,2.00K
2021,Wisconsin,10.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,20.00K
2021,Pennsylvania,25.00K
2021,Arkansas,25.00K
2021,Kentucky,0.50K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,Michigan,4.50M
2021,California,1.00K
2021,New Hampshire,200.00K
2021,New Hampshire,10.00K
2021,Tennessee,2.00K
2021,Tennessee,2.00K
2021,Tennessee,2.00K
2021,New York,2.00K
2021,New York,20.00K
2021,Vermont,200.00K
2021,Connecticut,10.00K
2021,Missouri,1.00K
2021,Florida,10.00K
2021,Florida,10.00K
2021,New York,10.00K
2021,Utah,100.00K
2021,Utah,5.00K
2021,Wisconsin,3.00K
2021,Kansas,15.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,10.00K
2021,North Dakota,35.00K
2021,North Dakota,2.00K
2021,Ohio,500.00K
2021,Kansas,1.00K
2021,Kansas,1.50K
2021,Colorado,5.00K
2021,Colorado,50.00K
2021,Kentucky,2.00M
2021,Kentucky,10.00K
2021,Wisconsin,10.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,10.00K
2021,Kentucky,5.00K
2021,Kentucky,0.50K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,Kansas,0.01K
2021,New Hampshire,25.00K
2021,New York,1.00K
2021,New Hampshire,10.00K
2021,New Hampshire,10.00K
2021,Minnesota,1.20M
2021,Minnesota,500.00K
2021,Minnesota,100.00K
2021,North Dakota,15.00K
2021,Vermont,200.00K
2021,Vermont,150.00K
2021,New Mexico,25.00K
2021,Minnesota,50.00K
2021,Texas,5.00K
2021,Georgia,10.00K
2021,New York,5.00K
2021,New York,20.00K
2021,Utah,1.00M
2021,Utah,30.00K
2021,Wisconsin,3.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,50.00K
2021,Pennsylvania,10.00K
2021,Ohio,1.00K
2021,Ohio,1.00K
2021,Kansas,25.00K
2021,Colorado,10.00K
2021,Nebraska,1.00M
2021,Nebraska,70.00K
2021,Nebraska,100.00K
2021,Nebraska,30.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,25.00K
2021,Pennsylvania,20.00K
2021,Kentucky,0.50K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,New York,100.00K
2021,New York,0.50K
2021,New York,1.00K
2021,New Hampshire,25.00K
2021,New Hampshire,20.00K
2021,Lake Superior,5.00K
2021,Michigan,75.00K
2021,Michigan,150.00K
2021,Michigan,1.00K
2021,Michigan,10.00K
2021,North Dakota,100.00K
2021,North Dakota,10.00K
2021,Vermont,200.00K
2021,Arkansas,50.00K
2021,Texas,100.00K
2021,Texas,75.00K
2021,Texas,10.00K
2021,Minnesota,5.00K
2021,Texas,75.00K
2021,Missouri,1.00K
2021,Indiana,1.00K
2021,Indiana,30.00K
2021,Indiana,1.00K
2021,Montana,15.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,50.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,10.00K
2021,Ohio,100.00K
2021,Ohio,5.00K
2021,Kansas,0.30K
2021,New York,100.00K
2021,Nebraska,5.00M
2021,Nebraska,10.00K
2021,Pennsylvania,20.00K
2021,Pennsylvania,20.00K
2021,Kentucky,0.50K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,Mississippi,50.00K
2021,New York,1.00K
2021,New York,2.00K
2021,New Hampshire,10.00K
2021,New Hampshire,40.00K
2021,Nevada,50.00K
2021,Vermont,200.00K
2021,Vermont,200.00K
2021,New Hampshire,34.00K
2021,New Jersey,11.00K
2021,New Jersey,6.00K
2021,New Jersey,11.00K
2021,New York,500.00K
2021,Massachusetts,75.00K
2021,Mississippi,40.00K
2021,New York,1.00K
2021,Mississippi,25.00K
2021,Mississippi,50.00K
2021,Michigan,3.00K
2021,Michigan,7.50K
2021,Washington,20.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Missouri,60.00K
2021,Connecticut,15.00K
2021,Connecticut,6.00K
2021,New York,1.00K
2021,New York,20.00K
2021,Oklahoma,30.00K
2021,Oklahoma,3.00K
2021,Montana,20.00K
2021,Utah,10.00K
2021,Mississippi,25.00K
2021,Mississippi,15.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,5.00K
2021,Ohio,1.00K
2021,Ohio,5.00K
2021,Ohio,1.00K
2021,Ohio,1.00K
2021,Vermont,200.00K
2021,Vermont,300.00K
2021,Colorado,10.00K
2021,Nebraska,100.00K
2021,Nebraska,500.00K
2021,Nebraska,1.00M
2021,Pennsylvania,20.00K
2021,Pennsylvania,25.00K
2021,Pennsylvania,1.00K
2021,Kentucky,1.00M
2021,Kentucky,5.00K
2021,Kentucky,0.50K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,California,1.00K
2021,New York,2.00K
2021,New York,2.00K
2021,New Hampshire,20.00K
2021,New Hampshire,35.00K
2021,Texas,100.00K
2021,Texas,100.00K
2021,Vermont,100.00K
2021,Vermont,1.00M
2021,Tennessee,15.00K
2021,New Hampshire,235.00K
2021,New Hampshire,300.00K
2021,Vermont,600.00K
2021,Pennsylvania,7.00K
2021,Mississippi,50.00K
2021,Mississippi,15.00K
2021,Massachusetts,4.00K
2021,Massachusetts,20.00K
2021,Massachusetts,8.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Oklahoma,5.00K
2021,Mississippi,100.00K
2021,Mississippi,75.00K
2021,Mississippi,75.00K
2021,Florida,2.00K
2021,Florida,2.00K
2021,Utah,30.00K
2021,Utah,300.00K
2021,Pennsylvania,15.00K
2021,Pennsylvania,20.00K
2021,Ohio,10.00K
2021,Ohio,20.00K
2021,Ohio,10.00K
2021,West Virginia,1.00K
2021,West Virginia,10.00K
2021,West Virginia,1.00K
2021,Michigan,0.50M
2021,Colorado,10.00K
2021,Colorado,5.00K
2021,Colorado,25.00K
2021,Nebraska,500.00K
2021,Nebraska,50.00K
2021,Nebraska,5.00M
2021,Pennsylvania,10.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,20.00K
2021,Pennsylvania,10.00K
2021,Kentucky,0.50K
2021,Kentucky,1.00K
2021,Kentucky,1.00K
2021,California,1.00K
2021,California,1.00K
2021,Mississippi,20.00K
2021,New York,100.00K
2021,New York,1.00K
2021,New York,2.00K
2021,New York,15.00K
2021,Vermont,150.00K
2021,New Hampshire,50.00K
2021,New Hampshire,200.00K
2021,North Carolina,20.00K
2021,Idaho,0.50K
2021,Idaho,1.00K
2021,Florida,0.02K
2021,Mississippi,10.00K
2021,Mississippi,10.00K
2021,Mississippi,80.00K
2021,Arkansas,5.00K
2021,Mississippi,25.00K
2021,Mississippi,5.00K
2021,Mississippi,1.00K
2021,Arkansas,10.00K
2021,Massachusetts,5.50K
2021,Massachusetts,0.50K
2021,Massachusetts,1.30K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,3.00K
2021,Virginia,2.00K
2021,Mississippi,1.00K
2021,New Jersey,1.00K
2021,New Jersey,3.00K
2021,New Jersey,1.00K
2021,Mississippi,25.00K
2021,Mississippi,75.00K
2021,Utah,75.00K
2021,Florida,2.00K
2021,Utah,5.00K
2021,Utah,5.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,50.00K
2021,Pennsylvania,25.00K
2021,West Virginia,1.00K
2021,Pennsylvania,50.00K
2021,Pennsylvania,20.00K
2021,Pennsylvania,25.00K
2021,Pennsylvania,10.00K
2021,West Virginia,20.00K
2021,West Virginia,10.00K
2021,Ohio,250.00K
2021,Texas,2.00K
2021,Colorado,20.00K
2021,Colorado,5.00K
2021,Colorado,5.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,20.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,50.00K
2021,Pennsylvania,25.00K
2021,Pennsylvania,25.00K
2021,Pennsylvania,5.00K
2021,Kentucky,1.00K
2021,Michigan,1.00M
2021,California,1.00K
2021,California,1.00K
2021,New York,1.00K
2021,New York,2.00K
2021,New Hampshire,150.00K
2021,New Hampshire,15.00K
2021,Lake Huron,7.50K
2021,Mississippi,50.00K
2021,Wisconsin,1.00K
2021,North Carolina,100.00K
2021,Vermont,300.00K
2021,New Hampshire,107.00K
2021,New Hampshire,617.00K
2021,New Jersey,3.00K
2021,New York,1.00K
2021,Idaho,0.50K
2021,Idaho,2.00K
2021,Idaho,1.00K
2021,Idaho,1.00K
2021,Idaho,3.00K
2021,Mississippi,10.00K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,15.00K
2021,Virginia,2.00K
2021,Virginia,5.00K
2021,Virginia,5.00K
2021,Utah,50.00K
2021,Utah,250.00K
2021,Arizona,5.00K
2021,Arizona,2.00K
2021,Arizona,200.00K
2021,Arizona,1.00K
2021,Arizona,2.00K
2021,Arizona,10.00K
2021,Kansas,1.00K
2021,Kansas,0.50K
2021,Pennsylvania,1.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,10.00K
2021,West Virginia,10.00K
2021,West Virginia,10.00K
2021,Texas,5.00K
2021,Michigan,0.50M
2021,Colorado,25.00K
2021,Colorado,5.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,10.00K
2021,Michigan,100.00K
2021,New York,5.00K
2021,New York,1.00K
2021,New Hampshire,10.00K
2021,New Hampshire,15.00K
2021,Minnesota,10.00K
2021,Wisconsin,175.00K
2021,North Carolina,25.00K
2021,North Carolina,2.50K
2021,North Carolina,10.00K
2021,Nebraska,5.00M
2021,Mississippi,25.00K
2021,Vermont,80.00K
2021,Vermont,10.00K
2021,New Hampshire,2.00K
2021,New Hampshire,1.40M
2021,Colorado,10.00K
2021,Oklahoma,5.00K
2021,Oklahoma,10.00K
2021,Oklahoma,1.00K
2021,Massachusetts,4.00K
2021,Massachusetts,4.00K
2021,Massachusetts,4.00K
2021,New York,5.00K
2021,Oklahoma,5.00K
2021,Utah,12.00K
2021,Texas,7.00K
2021,Arizona,75.00K
2021,Arizona,4.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,California,1.00K
2021,California,1.00K
2021,California,2.00K
2021,Colorado,1.00K
2021,Pennsylvania,15.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,20.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,15.00K
2021,West Virginia,20.00K
2021,West Virginia,25.00K
2021,Wyoming,5.00K
2021,North Carolina,1.00K
2021,Wisconsin,1.00K
2021,Wisconsin,1.00K
2021,Wisconsin,3.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,1.00K
2021,New York,100.00K
2021,New Hampshire,25.00K
2021,New Hampshire,75.00K
2021,Wisconsin,3.00K
2021,Wisconsin,3.00K
2021,Wisconsin,3.00K
2021,Wisconsin,3.00K
2021,Wisconsin,1.00K
2021,Wisconsin,250.00K
2021,Wisconsin,100.00K
2021,Tennessee,2.00K
2021,Tennessee,5.00K
2021,Tennessee,15.00K
2021,Tennessee,5.00K
2021,Tennessee,20.00K
2021,Nebraska,50.00K
2021,Nebraska,2.00M
2021,Nebraska,50.00K
2021,Vermont,10.00K
2021,Vermont,200.00K
2021,New Hampshire,125.00K
2021,New Hampshire,34.00K
2021,New Jersey,1.00K
2021,New Jersey,11.00K
2021,New Jersey,11.00K
2021,New Jersey,1.00K
2021,New Jersey,1.00K
2021,New Jersey,11.00K
2021,Indiana,1.00K
2021,Texas,50.00K
2021,Oklahoma,2.00K
2021,Oklahoma,1.00K
2021,Oklahoma,1.00K
2021,Massachusetts,5.00K
2021,Massachusetts,0.50K
2021,Massachusetts,20.00K
2021,Missouri,40.00K
2021,Mississippi,20.00K
2021,New York,10.00K
2021,New York,10.00K
2021,Texas,2.00K
2021,Massachusetts,8.50K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,California,10.00K
2021,California,1.00K
2021,California,100.00K
2021,Nevada,10.00K
2021,Nevada,1.00K
2021,Nevada,1.00K
2021,Nevada,1.00K
2021,Kansas,0.10K
2021,Kansas,0.10K
2021,Kansas,0.10K
2021,Pennsylvania,10.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,50.00K
2021,West Virginia,1.00K
2021,Arizona,1.00K
2021,Arizona,2.00K
2021,Arizona,10.00K
2021,Wisconsin,3.00K
2021,Wisconsin,3.00K
2021,Wisconsin,3.00K
2021,Wisconsin,2.00K
2021,Wisconsin,375.00K
2021,Minnesota,5.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,5.00K
2021,Michigan,3.00K
2021,New York,2.00K
2021,New Hampshire,20.00K
2021,Wisconsin,100.00K
2021,Wisconsin,25.00K
2021,Wisconsin,25.00K
2021,Wisconsin,50.00K
2021,Wisconsin,150.00K
2021,Wisconsin,25.00K
2021,Wisconsin,25.00K
2021,Wisconsin,75.00K
2021,Virginia,5.00K
2021,Virginia,10.00K
2021,Virginia,10.00K
2021,Vermont,1.00M
2021,New Hampshire,155.00K
2021,Indiana,3.00K
2021,New York,1.00K
2021,Indiana,5.00K
2021,Indiana,1.00K
2021,Indiana,250.00K
2021,Vermont,2.00K
2021,Massachusetts,7.00K
2021,Massachusetts,1.00K
2021,Mississippi,50.00K
2021,New York,10.00K
2021,New York,15.00K
2021,Mississippi,5.00K
2021,Mississippi,25.00K
2021,Mississippi,10.00K
2021,New York,25.00K
2021,Arizona,50.00K
2021,Utah,10.00K
2021,Virginia,5.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,2.00K
2021,Nevada,1.00K
2021,Arizona,300.00K
2021,Arizona,10.00K
2021,Arizona,10.00K
2021,Arizona,2.00K
2021,Arizona,1.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,100.00K
2021,Ohio,200.00K
2021,Mississippi,3.00K
2021,Mississippi,3.00K
2021,Mississippi,1.00K
2021,Mississippi,1.00K
2021,Mississippi,1.00K
2021,Michigan,250.00K
2021,Minnesota,2.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,20.00K
2021,Pennsylvania,5.00K
2021,New Mexico,50.00K
2021,New York,15.00K
2021,New York,15.00K
2021,Mississippi,150.00K
2021,Mississippi,200.00K
2021,Washington,5.00K
2021,Tennessee,3.00K
2021,Mississippi,25.00K
2021,Mississippi,25.00K
2021,Mississippi,50.00K
2021,Texas,500.00K
2021,Tennessee,5.00K
2021,Texas,25.00K
2021,New York,200.00K
2021,Pennsylvania,500.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,2.00K
2021,Texas,1.00M
2021,New Mexico,95.00K
2021,Florida,590.00K
2021,Florida,2.00K
2021,Mississippi,100.00K
2021,Massachusetts,10.00K
2021,Massachusetts,7.00K
2021,Massachusetts,7.00K
2021,Texas,25.00K
2021,Mississippi,15.00K
2021,New York,5.00K
2021,Massachusetts,5.00K
2021,Missouri,5.00K
2021,Utah,80.00K
2021,Virginia,1.00K
2021,Virginia,1.00K
2021,Virginia,5.00K
2021,Arizona,25.00K
2021,Arizona,2.00K
2021,Arizona,10.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,Arizona,1.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,250.00K
2021,Wyoming,750.00K
2021,Iowa,60.00K
2021,Pennsylvania,150.00K
2021,Pennsylvania,25.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,10.00K
2021,New York,15.00K
2021,Tennessee,2.00K
2021,Tennessee,2.00K
2021,Tennessee,3.00K
2021,Tennessee,500.00K
2021,Tennessee,4.00K
2021,Tennessee,3.00K
2021,Vermont,50.00K
2021,Mississippi,25.00K
2021,Mississippi,100.00K
2021,Texas,10.00K
2021,New York,500.00K
2021,New York,500.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,6.00K
2021,Pennsylvania,2.00K
2021,Pennsylvania,2.00K
2021,Texas,20.00K
2021,Texas,100.00K
2021,Texas,10.00K
2021,New York,10.00K
2021,New York,5.00K
2021,New York,20.00K
2021,Michigan,1.50M
2021,Michigan,500.00K
2021,Missouri,12.00K
2021,Missouri,25.00K
2021,Utah,50.00K
2021,Utah,30.00K
2021,Minnesota,5.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,20.00K
2021,South Carolina,0.01K
2021,Ohio,5.00K
2021,Pennsylvania,25.00K
2021,Pennsylvania,10.00K
2021,Colorado,5.00K
2021,Colorado,5.00K
2021,Colorado,5.00K
2021,Colorado,5.00K
2021,Wyoming,25.00K
2021,Iowa,275.00K
2021,Minnesota,15.00K
2021,Nebraska,5.00M
2021,Nebraska,5.00M
2021,Pennsylvania,40.00K
2021,Pennsylvania,5.00K
2021,New Mexico,10.00K
2021,New Hampshire,1.00M
2021,Mississippi,25.00K
2021,Mississippi,25.00K
2021,Tennessee,1.00K
2021,Tennessee,1.00K
2021,Tennessee,1.00K
2021,Tennessee,2.00K
2021,Tennessee,5.00K
2021,Vermont,20.00K
2021,Texas,20.00K
2021,New York,500.00K
2021,New York,50.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,7.00K
2021,Pennsylvania,10.00K
2021,Pennsylvania,3.00K
2021,Wisconsin,40.00K
2021,Wisconsin,10.00K
2021,Wisconsin,8.00K
2021,Wisconsin,5.00K
2021,Wisconsin,8.00K
2021,Wisconsin,8.00K
2021,Wisconsin,1.00K
2021,Mississippi,30.00K
2021,Mississippi,75.00K
2021,Mississippi,175.00K
2021,Michigan,10.00K
2021,Connecticut,5.00K
2021,Connecticut,5.00K
2021,Connecticut,3.00K
2021,Nebraska,2.00K
2021,Nebraska,20.00K
2021,Mississippi,15.00K
2021,New York,10.00K
2021,Massachusetts,4.00K
2021,Missouri,20.00K
2021,Missouri,5.00K
2021,Indiana,25.00K
2021,Pennsylvania,10.00K
2021,Ohio,1.00K
2021,Ohio,1.00K
2021,Ohio,10.00K
2021,Ohio,1.00K
2021,North Dakota,100.00K
2021,Pennsylvania,20.00K
2021,Texas,1.00K
2021,California,1.00K
2021,California,1.00K
2021,California,20.00K
2021,California,1.00K
2021,California,1.00K
2021,Wisconsin,2.00K
2021,Wisconsin,2.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,20.00K
2021,Pennsylvania,20.00K
2021,Tennessee,1.00K
2021,Tennessee,5.00K
2021,Tennessee,1.00K
2021,Tennessee,3.00K
2021,Vermont,2.00K
2021,Texas,100.00K
2021,New York,200.00K
2021,New York,500.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,3.00K
2021,Wisconsin,15.00K
2021,South Carolina,25.00K
2021,South Carolina,1.00K
2021,Florida,0.20K
2021,Florida,0.10K
2021,Georgia,1.00K
2021,Mississippi,10.00K
2021,Mississippi,75.00K
2021,Mississippi,25.00K
2021,Mississippi,15.00K
2021,Washington,25.00K
2021,Minnesota,10.00K
2021,Massachusetts,300.00K
2021,New York,10.00K
2021,New York,5.00K
2021,Missouri,1.30M
2021,Utah,100.00K
2021,Massachusetts,0.80K
2021,Utah,1.00K
2021,Massachusetts,10.50K
2021,Indiana,10.00K
2021,Indiana,500.00K
2021,Indiana,10.00K
2021,Indiana,10.00K
2021,Pennsylvania,25.00K
2021,West Virginia,10.00K
2021,West Virginia,5.00K
2021,West Virginia,5.00K
2021,West Virginia,5.00K
2021,New York,1.00K
2021,Pennsylvania,1.00K
2021,New York,3.00K
2021,New York,7.00K
2021,New York,2.00K
2021,New York,2.00K
2021,New York,1.00K
2021,New York,1.00K
2021,New York,1.00K
2021,New York,2.00K
2021,Mississippi,95.00K
2021,New Mexico,25.00K
2021,Mississippi,15.00K
2021,Mississippi,1.00K
2021,Mississippi,9.00K
2021,Mississippi,1.00K
2021,Mississippi,1.00K
2021,Iowa,1.00M
2021,Indiana,50.00K
2021,Indiana,100.00K
2021,Oklahoma,5.00K
2021,North Carolina,5.00K
2021,Virginia,25.00K
2021,West Virginia,5.00K
2021,New York,75.00K
2021,New York,30.00K
2021,Virginia,9.50K
2021,Virginia,2.00K
2021,Virginia,2.00K
2021,Virginia,1.50K
2021,Virginia,1.00K
2021,Virginia,7.50K
2021,Mississippi,400.00K
2021,Virginia,2.50K
2021,Virginia,5.00K
2021,Virginia,2.50K
2021,Nebraska,100.00K
2021,North Carolina,1.50K
2021,North Carolina,0.50K
2021,Virginia,3.00K
2021,Virginia,75.00K
2021,Mississippi,20.00K
2021,North Carolina,0.50K
2021,Virginia,0.50K
2021,Virginia,2.50K
2021,Pennsylvania,10.00K
2021,New Mexico,250.00K
2021,Iowa,280.00K
2021,Utah,20.00K
2021,Utah,3.00K
2021,Utah,1.00K
2021,North Carolina,25.00K
2021,Michigan,7.00K
2021,Michigan,2.00K
2021,New Mexico,150.00K
2021,New Mexico,50.00K
2021,Pennsylvania,3.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,2.00K
2021,Mississippi,50.00K
2021,Ohio,1.00K
2021,Ohio,1.00K
2021,Ohio,1.00K
2021,Ohio,3.00K
2021,Ohio,20.00K
2021,New York,2.00K
2021,New York,3.00K
2021,New York,5.00K
2021,Iowa,10.00K
2021,Iowa,1.00K
2021,New York,10.00K
2021,New York,10.00K
2021,New York,10.00K
2021,New York,1.00K
2021,New York,10.00K
2021,Mississippi,15.00K
2021,Mississippi,1.00K
2021,Georgia,15.00K
2021,North Carolina,10.00K
2021,Alabama,0.20K
2021,Alabama,1.50K
2021,New York,30.00K
2021,New York,30.00K
2021,New York,30.00K
2021,Mississippi,50.00K
2021,Mississippi,25.00K
2021,New York,2.00K
2021,Pennsylvania,3.00K
2021,Virginia,1.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,75.00K
2021,Pennsylvania,5.00K
2021,New Mexico,50.00K
2021,New Mexico,8.00K
2021,Wisconsin,160.00K
2021,Iowa,10.00K
2021,Utah,30.00K
2021,Utah,25.00K
2021,Georgia,20.00K
2021,New Mexico,250.00K
2021,Kansas,55.00K
2021,Pennsylvania,1.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,5.00K
2021,Pennsylvania,8.00K
2021,Mississippi,50.00K
2021,New Mexico,10.00K
